identifier	prefLabel	altLabel	description	historyNote
homoit0000673	Inter* Rechte		Rechtliche, soziale oder ethische Grundsätze der Freiheit von inter* Personen; wird oft verwendet, um das Recht auf körperliche Selbstbestimmung von inter* Personen zu bezeichnen, insbesondere ihr Recht, unnötige medizinische Eingriffe aufzuschieben oder abzulehnen.	
homoit0002987	Inter* Katholik:innen	inter* Katholiken||inter* Katholikinnen||inter* römisch-katholische Personen||Katholische inter* Personen	Inter* Personen, die Mitglieder der römisch-katholischen Kirche sind.	
homoit0002435	Inter* Liebesromane		Werke der Belletristik, die sich um romantische und/oder sexuelle Beziehungen zwischen den Hauptfiguren drehen; Verwendung in Bezug auf Liebesromane, die sich auf inter* Figuren konzentrieren.	
homoit0002440	Inter* Science-Fiction		Werk über phantasievolle oder futuristische Konzepte, die Wissenschaft, Technologie, Raumfahrt, Zeitreisen und andere spekulative Elemente beinhalten; Verwendung in Bezug auf Science Fiction mit einem Schwerpunkt auf inter* Charakteren oder Themen.	
homoit0002443	Inter* Kurzgeschichten		Schriftliche literarische Werke, die kurz sind und eine in sich geschlossene Begebenheit oder ein Konzept beschreiben; Verwendung in Bezug auf Kurzgeschichten, die sich auf inter* Charaktere oder Themen konzentrieren.	
homoit0002940	Inter* Slang		Umgangsprachliche oder informelle Sprache, die sich auf inter* Identität bezieht oder von inter* Personen verwendet wird.	
homoit0003201	Inter* Solidarität		Ein Gefühl der Gemeinschaft und der allgemeinen Einheit in Bezug auf Ziele, politische Interessen und/oder gemeinschaftliche Sympathien, das auf gemeinsamen Erfahrungen als inter* Menschen basiert.	
homoit0002941	Inter* Söhne		Inter* Personen, die Söhne sind. Wird nur verwendet, um Personen zu beschreiben, die sich selbst als inter* identifizieren.	
homoit0002934	Intersex Studies	Intersex Studien||Intersex Studien||Intersex Forschung||Intersex Forschung||Inter* Studien||Inter* Forschung	Akademischer Forschungs- und Studienbereich über inter* Personen, inter* Identität und inter* Gemeinschaften.	
homoit0002847	Inter* Operationen	Normangleichende Operationen	Nicht lebensrettende kosmetische Operationen, die darauf abzielen, natürliche Abweichungen im Aussehen der Genitalien und in der reproduktiven Anatomie zu verändern und zu „normalisieren“. Normangleichende Operationen entstanden erstmals zu Beginn des 20. Jahrhunderts, wobei Ärzte unbelegte Behauptungen über den „dringende Bedarf“ an diesen aufstellten.	
homoit0002005	Inter* Überlebende von Mobbing		Inter* Personen, die Mobbing aufgrund ihrer inter* Identitat erlebt und überlebt haben. Möglichst der individuellen Präferenz für „Opfer“ oder „Überlebende“ folgen.	
homoit0002942	Inter* Überlebende von Hasskriminalität	Inter* Überlebende von Hassdelikten||Inter* Überlebende von Hassverbrechen	Inter* Personen, die Hasskriminalität ihrer inter* Identitat erlebt und überlebt haben. Möglichst der individuellen Präferenz für „Opfer“ oder „Überlebende“ folgen.	
homoit0002943	Inter* Überlebende von Vergewaltigungen		Inter* Personen, die eine Vergewaltigung erlebt und überlebt haben. Möglichst der individuellen Präferenz für „Opfer“ oder „Überlebende“ folgen.	
homoit0002944	Inter* Überlebende von sexuellem Misbrauch		Inter* Personen, die sexuellen Misbrauch erlebt und überlebt haben. Möglichst der individuellen Präferenz für „Opfer“ oder „Überlebende“ folgen.	
homoit0002945	Inter* Kriegsüberlebende	inter* Überlebende eines Krieges	Inter* Personen, die Krieg erlebt und überlebt haben. Möglichst der individuellen Präferenz für „Opfer“ oder „Überlebende“ folgen.	
homoit0003254	Inter* Lehrer:innen		Lehrer:innen, die inter* sind.	
homoit0002946	Inter* Fernsehen		Fernsehsendungen, in denen inter* Charaktere oder Themen vorkommen.	
homoit0002947	Inter* Theater		Werke der darstellenden Künste, die sich auf inter* Charaktere, Gemeinschaften oder Themen konzentrieren.	
homoit0003355	Inter* Unitarier:innen	inter* Unitarische Universalist:innen	Inter* Personen, die Mitglieder der Unitarian Universalist Church sind.	
homoit0003190	Inter* Urban Fantasy	inter* Urban-Fantasy-Romane	Ein Subgenre der Fantasy, in dem Magie und übernatürliche Kreaturen in zeitgenössischen urbanen Umgebungen vorkommen; für Urban Fantasy verwenden, die sich auf inter* Charaktere oder Themen konzentriert.	
homoit0000669	Inter* Variationen	Intergeschlechtliche Variationen	Ein Begriff, den verwendet wird, um ein breites Spektrum von Variationen der Geschlechtsmerkmale zu beschreiben.	
homoit0001996	Inter* Mobbingopfer	inter* Opfer von Mobbing	Inter* Personen, die aufgrund ihrer inter* Identität Mobbing erfahren und uberlebt haben oder nicht; wenn möglich die Präferenz der Person für „Opfer“ oder „Überlebende“ beachten.	
homoit0002954	Unternehmen ausgerichtet auf inter* Personen		Unternehmen, die sich auf inter* Klientel und Produkte für inter* Gemeinschaften konzentrieren.	
homoit0002955	Unternehmen von inter* Personen	Unternehmen im Besitz von inter* Personen	Unternehmen, die inter* Personen gehören.	
homoit0002177	Kirk/Spock	K/S||Spirk	Der homoerotische Fan-Pairing zwischen Kirk und Spock aus der Fernsehserie Raumschiff Enterprise (im Englischen: Star Trek: The Original Series). Der Großteil der Begriffe und Gepflogenheiten der modernen Fandom-Kultur hat seinen Ursprung mit dem Kirk/Spock-Fandom; zum Beispiel, das englische Wort „slash" (bzw. das Fanfiction-Genre) stammt aus dem Schrägstrich in Kirk/Spock.	
homoit0000691	Küssen		Die Lippen an eine anderen Person oder einen Gegenstand zu pressen oder zu berühren, um Begrüßung, Zuneigung, Ehrfurcht, Liebe oder sexuelle Verlangen auszudrücken.	
homoit0001685	Kit/Kit/Kitself (Pronomen)		Eine Reihe von Pronomen aus dem Englischen. Verwendung: Kit hat die Homosaurus-Website besucht. Ich habe beobachtet, wie Kit im Homosaurus recherchiert hat. Kit nutzt den Homosaurus selbst.	
homoit0001845	Labioplastik	Schamlippenplastik	Chirurgische Korrektur der Schamlippen.	
homoit0000696	Doppelaxt	Labrys	Symbol, das für Lesbentum und Feminismus steht.	
homoit0000697	Lakin-on		Ein Begriff aus dem Cebuano (austronesische Sprache auf den Philippinen) für Frauen, die sich zu Frauen hingezogen fühlen und männliche Rollen sowie kulturelle Aufgaben übernehmen.	
homoit0000698	Lambda		Symbol für lesbische und schwule Rechte.	
homoit0001630	Große Brüste	Makromastie||Megalomastie||Mammahypertrophie||Hypermastie||Gigantomastie	Brüste, die in einem bestimmten kulturellen Kontext als groß gelten. Es ist zu beachten, dass große Brüste mit verschiedenen gesundheitlichen Problemen verbunden sind und mit stigmatisierenden medizinischen Assoziationen behaftet sein können (beispielsweise Makromastie). Diese Begriffe haben spezifische medizinische Bedeutungen, sollten jedoch nicht außerhalb dieser spezifischen Kontexte verwendet werden.	
homoit0000699	Latente Homosexualität		Ein von Sigmund Freud geprägter Begriff, der die erotische Anziehung zu Personen desselben Geschlechts beschreibt, die nicht bewusst wahrgenommen oder offen zum Ausdruck gebracht wird (und dies möglicherweise auch nie sein wird).	
homoit0003093	Laterale Homophobie		Häufig verwendet, um laterale Homophobie zu beschreiben, die von LGBTQ+-Personen im Allgemeinen ausgeübt wird. Laterale Homophobie bezeichnet das Phänomen, bei dem schwule Männer Gewalt oder Unterdrückung auf andere schwule Männer übertragen, oft indem sie verinnerlichte homophobe Überzeugungen (d. h. negative Vorstellungen von und Intoleranz gegenüber schwulen Männern und Homosexualität) ausleben, die sie aufgrund ihrer Erziehung oder Sozialisation in einem homophoben Umfeld oder einer homophoben Kultur übernommen haben.	
homoit0003097	Laterale Interphobie		Das Phänomen, bei dem inter* Menschen Gewalt oder Unterdrückung auf andere inter*Menschen übertragen, oft indem sie nach verinnerlichten inter*feindlichen Überzeugungen handeln (d. h. negative Vorstellungen von und Intoleranz gegenüber inter* Menschen und inter*ariationen), die sie aufgrund ihrer Erziehung oder Sozialisation in einem inter*eindlichen Umfeld oder einer inter*feindlichen Kultur übernommen haben.	
homoit0003092	Laterale Lesbophobie		Das Phänomen, bei dem Lesben Gewalt oder Unterdrückung auf andere Lesben übertragen, oft indem sie verinnerlichte lesbophobe Überzeugungen (d. h. negative Vorstellungen von und Intoleranz gegenüber Lesben und Lesbentum) ausleben, die sie aufgrund ihrer Erziehung oder Sozialisation in einem lesbophoben Umfeld oder einer lesbophoben Kultur übernommen haben.	
homoit0003091	Laterale Unterdrückung		Das Phänomen, bei dem eine Person aus einer marginalisierten Gruppe Gewalt oder Unterdrückung auf andere Mitglieder ihrer eigenen Gruppe überträgt, oft indem sie nach verinnerlichten unterdrückerischen Überzeugungen handelt (d. h. negative Wahrnehmungen und Intoleranz gegenüber den eigenen marginalisierten Identitäten), die sie aufgrund ihrer Erziehung oder Sozialisation in einem unterdrückerischen Umfeld oder einer unterdrückerischen Kultur übernommen hat.	
homoit0003096	Laterale Queerphobie		Das Phänomen, bei dem queere Menschen Gewalt oder Unterdrückung auf andere queere Menschen übertragen, oft indem sie nach verinnerlichten queerenfeindlichen Überzeugungen handeln (d. h. negative Vorstellungen von und Intoleranz gegenüber queeren Menschen und queerer Identität), die sie aufgrund ihrer Erziehung oder Sozialisation in einem queerenfeindlichen Umfeld oder einer queerenfeindlichen Kultur übernommen haben.	
homoit0003095	Laterale Transphobie		Das Phänomen, bei dem trans Personen Gewalt oder Unterdrückung auf andere trans Personen übertragen, oft indem sie verinnerlichte transphobe Überzeugungen (d. h. negative Vorstellungen von und Intoleranz gegenüber trans Personen und trans Identitäten) ausleben, die sie aufgrund ihrer Erziehung oder Sozialisation in einem transphoben Umfeld oder einer transphoben Kultur übernommen haben.	
homoit0000700	Latexhandschuhe		Handschutz aus Latex, einem dünnen, kunststoffähnlichen Material; wird häufig als Barriere zum Schutz vor sexuell übertragbaren Infektionen bei Safer-Sex-Praktiken verwendet.	
homoit0002897	Asexuelle Latino/-a/-x-Personen	Asexuelle Latinos||Asexuelle Latinas||Asexuelle Latinx	Asexuelle Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0000155	Bisexuelle Latino/-a/-x-Personen	Bisexuelle Latinos||Bisexuelle Latinas||Bisexuelle Latinx	Bisexuelle Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0000498	Schwule Latino/-a/-x-Personen	Schwule Latinos||Schwule Latinas||Schwule Latinx	Schwule Männer lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0002769	Inter* Latino/-a/-x-Personen	Inter* Latinos||Inter* Latinas||Inter* Latinx	Inter* Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0000747	Lesbische Latino/-a/-x-Personen	Latinolesben||Latinalesben||Latinxlesben	Lesben lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0000253	LQBTQ+-Latino/-a/-x-Personen	LQBTQ+-Latinos||LQBTQ+-Latinas||LQBTQ+-Latinx	LGBTQ+-Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0003419	Nichtbinäre Latino/-a/-x-Personen	Nichtbinäre Latinos||Nichtbinäre Latinas||Nichtbinäre Latinx||Nonbinäre Latinos||Nonbinäre Latinas||Nonbinäre Latinx||Nonbinäre Latinos||Nonbinäre Latinas||Nonbinäre Latinx	Nichbinäre Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0001181	Queere Latino/-a/-x-Personen	Queere Latinos||Queere Latinas||Queere Latinx	Queere Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0001417	Trans Latino/-a/-x-Personen	Trans Latinos||Trans Latinas||Trans Latinx	Trans Personen lateinamerikanischer Herkunft; dieser Begriff bezieht sich ausschließlich auf Personen, die sich selbst als Latino, Latina oder Latinx bezeichnen. Nicht mit Chicano/a/x oder Hispanic zu verwechseln.	
homoit0003515	Lavender Linguistics	LGBTQ+-Linguistik||Queere Linguistik	Die Untersuchung der Sprache, wie sie von Angehörigen der LGBTQ+-Gemeinschaften verwendet wird.	
homoit0000701	Lavender Scare		Bezeichnung für die Säuberungsaktion gegen Lesben und Schwule in der US-Regierung Mitte des 20. Jahrhunderts, die auf eine von Joseph McCarthy und anderen geschürte moralische Panik zurückzuführen war	
homoit0000702	Recht	Rechtswesen||Gesetz||Gesetzgebung||Rechtsordnung||Rechtswesen	Ein System von Regeln oder Verhaltensweisen, das innerhalb eines Landes oder einer Gemeinschaft anerkannt ist und rechtlich durchgesetzt wird.	
homoit0000703	LBT		Abkürzung zur Bezeichnung von Lesben, Bisexuellen und trans Personen.	
homoit0000704	Leine	Leash	Ein Stück Seil oder ähnliches Material, das dazu dient, eine Person zu fesseln, oft um die sexuelle Erregung zu steigern.	
homoit0001319	Leder- und Kink-Aktivismus		Organisationsarbeit und Aktivismus, die darauf abzielen, das Bewusstsein und die Akzeptanz für Kinks, Fetische, Sadomasochismus, Leder und verwandte Subkulturen zu stärken, in enger Verbindung mit dem LGBTQ+-Aktivismus und der sexpositiven feministischen Bewegung.	
homoit0003104	Leder- und Kink-Clubs	Kink-Clubs||SM-Clubs	Vereine und andere Arten von Mitgliederorganisationen in der Leder-, Kink- und verwandten Communities.	
homoit0003080	Leder-und Kink-Conventions	Leder- und Kink-Treffen	Leder- und Kink-Conventions finden in der Regel einmal jährlich in einem Hotel, einem Resort oder an einem anderen Veranstaltungsort statt. Sie umfassen meist Partys, Vorführungen, Titelwettbewerbe, Verkaufsstände, Spielbereiche sowie Kurse und Workshops zu Kink, Sex, Beziehungen, Aktivismus und verwandten Themen.	
homoit0001553	Lederbars	Lederkneipen	Bars oder Clubs, die sich an die Ledercommunity richten oder dafür bekannt sind, dieser besonders offen gegenüberzustehen.	
