identifier	prefLabel	altLabel	description	historyNote
homoit0003426	Sydasiatiska ickebinära personer		Ickebinära personer som tillhör eller härstammar från Sydasiens etnolingvistiska grupper (etnisk och språklig grupp).	
homoit0003427	Bögserieromaner	Homosexuella manliga serieromaner	Verk som består av sekventiella bilder, ofta ackompanjerade av text, som generellt innehåller fristående berättelser. Används för grafiska romaner med homosexuella manliga karaktärer eller teman.	
homoit0003428	Lesbiska serieromaner		Verk bestående av sekventiella bilder, ofta tillsammans med text, som vanligtvis innehåller fristående berättelser. Används för grafiska romaner som fokuserar på lesbiska karaktärer eller teman.	
homoit0003429	Bisexuella serieromaner		Verk bestående av sekventiella bilder, ofta tillsammans med text, som vanligtvis innehåller fristående berättelser. Används för grafiska romaner som fokuserar på bisexuella karaktärer eller teman.	
homoit0003430	Megasexuella serieromaner		Verk bestående av sekventiella bilder, ofta tillsammans med text, som vanligtvis innehåller fristående berättelser. Används för grafiska romaner som fokuserar på megasexuella karaktärer eller teman.	
homoit0003431	Trans-serieromaner		Verk bestående av sekventiella bilder, ofta tillsammans med text, som vanligtvis innehåller fristående berättelser. Används för grafiska romaner som fokuserar på transpersoner eller transfokuserade teman.	
homoit0003432	Queera serieromaner		Verk bestående av sekventiella bilder, ofta tillsammans med text, som vanligtvis innehåller fristående berättelser. Används för grafiska romaner som fokuserar på queera karaktärer eller teman.	
homoit0003433	Dokumenterade sexuella övergrepp på barn	Barnpornografi	Bilder och videor som visar barn och ungdomar under samtyckesåldern engagerade i sexuella aktiviteter. Denna term ingår vanligtvis inte i Homosaurus-vokabulären men tillhandahålls som ett alternativ till ofta använda termer såsom ”barnpornografi” för att betona att produktionen av sådant material är en direkt produkt av och bidrar till sexuella övergrepp mot barn.	
homoit0003434	Queera målare		Queera personer som målar, professionellt eller som hobby.	
homoit0003435	Intersexmålare		Intersexpersoner som målar, antingen professionellt eller som hobby.	
homoit0003436	Two-spirit-målare		Two-spirit-personer som målar, antingen professionellt eller som hobby.	
homoit0003437	Ickebinära målare		Ickebinära personer som målar, antingen professionellt eller som hobby.	
homoit0003438	Aromantiska målare		Aromantiska personer som målar, antingen professionellt eller som hobby.	
homoit0003439	Asexuella målare		Asexuella personer som målar, antingen professionellt eller som hobby.	
homoit0003440	Demisexuella målare		Demisexuella personer som målar, antingen professionellt eller som hobby.	
homoit0003441	Gråromantiska målare	Greyromantic-målare	Gråromantiska personer som målar, antingen professionellt eller som hobby.	
homoit0003442	Megasexuella målare		Megasexuella personer som målar, antingen professionellt eller som hobby.	
homoit0003443	Ickebinära idrottare		Ickebinära personer som ägnar sig åt professionell eller rekreationell idrott.	
homoit0003444	Våldtäktskultur		Begrepp som används inom genusvetenskap och feministisk teori för att beskriva kulturer där sexuellt våld är utbrett och normaliserat genom attityder kring kön och sexualitet.	
homoit0003445	Bi-nyfiken	Binyfiken||Bicuriosity	En term som används för att beskriva fenomenet där heterosexuella eller personer som uppfattas som heterosexuella uttrycker nyfikenhet på att utforska sexuella relationer eller upplevelser med personer av samma kön.	
homoit0003446	Hbtq+-fotografer		Hbtq+-personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003447	Lesbiska fotografer		Lesbiska som fotograferar, antingen professionellt eller som hobby.	
homoit0003448	Bögfotografer	Gayfotografer||Homosexuella manliga fotografer	Bögar som fotograferar, antingen professionellt eller som hobby.	
homoit0003449	Bisexuella fotografer		Bisexuella personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003450	Fotografer som är transpersoner	Transfotografer	Transpersoner som fotograferar, antingen professionellt eller som hobby.	
homoit0003451	Queera fotografer		Queera personer som fotograferar, professionellt eller som hobby.	
homoit0003452	Intersexfotografer		Intersexpersoner som fotograferar, antingen professionellt eller som hobby.	
homoit0003453	Two-spirit-fotografer		Two-spirit-personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003454	Ickebinära fotografer		Ickebinära personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003455	Aromantiska fotografer		Aromantiska personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003456	Asexuella fotografer	Ace-fotografer	Asexuella personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003457	Demisexuella fotografer		Demisexuella personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003458	Gråromantiska fotografer	Fotografer som är greyromantic-personer	Gråromantiska personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003459	Megasexuella fotografer		Megasexuella personer som fotograferar, antingen professionellt eller som hobby.	
homoit0003460	Unga hbtq+-personer som överlevt mobbning	Unga hbtq+-personer som är mobbningsöverlevare	Hbtq+-ungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003461	Unga bögar som överlevt mobbning	Unga bögar som är mobbningsöverlevare||Unga homosexuella män som överlevt mobbning	Unga bögar/pojkar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003462	Unga lesbiska som överlevt mobbning	Unga lesbiska mobbningsöverlevare	Lesbiska ungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003463	Unga bisexuella överlevare av mobbning	Unga bisexuella mobbningsöverlevare	Bisexuella ungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003464	Unga queera personer som överlevt mobbning	Unga queera mobbningsöverlevare	Queera ungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003465	Unga intersexpersoner som överlevt mobbning	Unga intersexpersoner som är mobbningsöverlevare	Intersexungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003466	Unga ickebinära som överlevt mobbning	Unga ickebinära mobbningsöverlevare	Ickebinära ungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0003467	Unga transpersoner som överlevt mobbning	Unga transpersoner som är mobbningsöverlevare	Transungdomar mellan 12 och 18 år som har upplevt och överlevt mobbning på grund av sin könsidentitet eller sexuella identitet. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
