identifier	prefLabel	altLabel	description	historyNote
homoit0001813	LHBTQ+-speciale collecties	Speciale collecties (LHBTQ)||Verborgen collecties (LHBTQ)	Speciale collecties met materialen die voornamelijk betrekking hebben op LHBTQ+-personen of bedoeld zijn voor gebruik door LHBTQ+-personen. Bijzondere collecties zijn vaak een mix van institutionele typen (bijvoorbeeld een archief met een museale component). Deze term moet worden toegepast op instellingen met bijzondere collecties; in andere gevallen gebruik LHBTQ+-cultureel erfgoed instellingen	
homoit0000848	LHBTQ+-dood en sterven		Ervaringen met betrekking tot LHBTQ+-personen die het einde van hun leven naderen of hebben bereikt.	
homoit0000952	LHBTQ+-zelfdoding	Zelfmoord	Sterfgevallen van LHBTQ+-personen als gevolg van opzettelijke, zelf toegebrachte schade of letsel.	
homoit0001878	LHBTQ+-dovencultuur		De gemeenschap van dove LHBTQ+-personen die een culturele en/of taalkundige identiteit delen	
homoit0004316	LHBTQ+-handgebaren (Taal)	LHBTQ+-autobio's||LHBTQ+-memoires	Visuele gebaren die in gebarentalen worden gebruikt om LHBTQ+-personen, -culturen en gerelateerde terminologie te beschrijven.	
homoit0002463	Aromantische autobiografieën		Verslagen van het leven van aromantische personen, geschreven door die personen. Voor geschreven verslagen van het leven van aromantische personen die niet door het onderwerp zijn geschreven, gebruik "Aromantische biografieën."	
homoit0002480	Aseksuele autobiografieën		Verslagen van het leven van aseksuele personen, geschreven door die personen. Voor geschreven verslagen van het leven van aseksuele personen die niet door het onderwerp zijn geschreven, gebruik "Aseksuele biografieën."	
homoit0001732	Biseksuele autobiografieën	Biseksuele memoires	Verslagen van het leven van biseksuele personen, geschreven door die personen. Voor geschreven verslagen van het leven van biseksuele personen die niet door het onderwerp zijn geschreven, gebruik "Biseksuele biografieën."	
homoit0002491	Demiseksuele autobiografieën		Verslagen van het leven van demiseksuele personen, geschreven door die personen. Voor geschreven verslagen van het leven van demiseksuele personen die niet door het onderwerp zijn geschreven, gebruik "Demiseksuele biografieën."	
homoit0002540	Grijsromantische autobiografieën		Verslagen van het leven van grijsromantische personen, geschreven door die personen. Voor geschreven verslagen van het leven van grijsromantische personen die niet door het onderwerp zijn geschreven, gebruik "Grijsromantische biografieën."	
homoit0001731	Homo-autobiografieën	Homo-memoires	Verslagen van het leven van homomannen, geschreven door die personen. Voor geschreven verslagen van het leven van homomannen die niet door het onderwerp zijn geschreven, gebruik "Homo-biografieën."	
homoit0002778	Intersekse autobiografieën		Verslagen van het leven van intersekse personen, geschreven door die personen. Voor geschreven verslagen van het leven van intersekse personen die niet door het onderwerp zijn geschreven, gebruik "Intersekse biografieën."	
homoit0001730	Lesbische autobiografieën	Lesbische memoires	Verslagen van het leven van lesbische vrouwen, geschreven door die personen. Voor geschreven verslagen van het leven van lesbische vrouwen die niet door het onderwerp zijn geschreven, gebruik "Lesbische biografieën."	
homoit0002511	Megaseksuele autobiografieën		Verslagen van het leven van megaseksuele personen, geschreven door die personen. Voor geschreven verslagen van het leven van megaseksuele personen die niet door het onderwerp zijn geschreven, gebruik "Megaseksuele biografieën."	
homoit0001734	Queer autobiografieën	Queer memoires	Verslagen van het leven van queer personen, geschreven door die personen. Voor geschreven verslagen van het leven van queer personen die niet door het onderwerp zijn geschreven, gebruik "Queer biografieën."	
homoit0001733	Transgender autobiografieën	Transgender memoires	Verslagen van het leven van transgender personen, geschreven door die personen. Voor geschreven verslagen van het leven van transgender personen die niet door het onderwerp zijn geschreven, gebruik "Transgender biografieën."	
homoit0003695	LHBTQ+-filantropie	LHBTQ+-liefdadigheid||Liefdadigheid (LHBTQ+)	Inspanningen om het welzijn van LHBTQ+-personen en -gemeenschappen te verbeteren, met name door het doneren van geld of middelen aan goede doelen.	
homoit0000868	LHBTQ+-filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door LHBTQ+-personen of met LHBTQ+-personages en -thema's.	
homoit0003712	Biseksuele filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door biseksuele personen of met biseksuele personages en -thema's.	
homoit0003711	Homo-filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door homomannen of met homopersonages en -thema's.	
homoit0003716	Intersekse filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door intersekse personen of met intersekse personages en -thema's.	
homoit0003710	Lesbische filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door lesbische vrouwen of met lesbische personages en -thema's.	
homoit0003715	Non-binaire filmfestivals		Georganiseerde filmpresentaties op één locatie, vaak met prijzen in verschillende categorieën; gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door non-binaire personen of met non-binaire personages en -thema's.	
homoit0003714	Queer filmfestivals		Georganiseerde presentaties van films op één locatie, vaak met prijzen in verschillende categorieën. Gebruikt in verwijzing naar filmfestivals die zich richten op films die zijn gemaakt door queer personen of die queer personages en thema's bevatten.	
homoit0003713	Transgender filmfestivals		Georganiseerde presentaties van films op één locatie, vaak met prijzen in verschillende categorieën. Gebruik om te verwijzen naar filmfestivals die zich richten op films die zijn gemaakt door transgender personen of die transgender personages en -thema's bevatten.	
homoit0000928	LHBTQ+-gelovigen		LGBTQ+ mensen die tot een religie behoren of religieuze overtuigingen hebben. Voor LHBTQ+-personen die spirituele overtuigingen hebben of zich bezighouden met spirituele praktijken maar niet tot een georganiseerde religie behoren, gebruik je de term LHBTQ+-spirituele personen.	
homoit0000682	Joodse LHBTQ+-personen	LHBTQ+-Joden	LHBTQ+-personen die joods zijn	
homoit0002908	Joodse aseksuele personen		Aseksuele personen die Joods zijn.	
homoit0000154	Joodse biseksuele personen	Joodse biseksuelen	Biseksuele personen die joods zijn	
homoit0000497	Joodse homomannen		Homomannen die joods zijn	
homoit0002767	Joodse intersekse personen		Intersekse personen die Joods zijn.	
homoit0000745	Joodse lesbische vrouwen		Lesbische vrouwen die Joods zijn	
homoit0003411	Joodse non-binaire personen	Non-binaire Joden||Nonbinaire Joden	Non-binaire personen die Joods zijn.	
homoit0001180	Joodse queer personen		Queer personen die joods zijn	
homoit0001416	Joodse transgender personen		Transgender personen die joods zijn	
homoit0000225	LHBTQ+-boeddhisten		LHBTQ+ personen die boeddhist zijn.	
homoit0002988	Aseksuele boeddhisten		Aseksuele personen die boeddhist zijn.	
homoit0000138	Biseksuele boeddhisten		Biseksuele personen die boeddhist zijn.	
homoit0000480	Homo-boeddhisten		Homomannen die boeddhist zijn.	
homoit0002989	Intersekse boeddhisten		Intersekse personen die boeddhist zijn.	
homoit0000728	Lesbische boeddhisten		Lesbische vrouwen die boeddhist zijn.	
homoit0001165	Queer boeddhisten		Queer personen die boeddhist zijn.	
homoit0001398	Transgender boeddhisten		Transgender personen die boeddhist zijn.	
homoit0000265	LHBTQ+-Christenen		LHBTQ+-personen die christen zijn	
homoit0002980	Aseksuele christenen		Aseksuele personen die christen zijn	
homoit0000141	Biseksuele christenen		Biseksuele personen die christen zijn.	
homoit0000483	Homo-christenen		Homomannen die christen zijn	
homoit0002974	Intersekse christenen		Intersekse personen die christen zijn.	
homoit0000731	Lesbische christenen		Lesbische vrouwen die christen zijn	
homoit0000048	LHBTQ+-anglicanen		LHBTQ+-personen die Anglicaans zijn	
homoit0000680	LHBTQ+-Jehova's getuigen		LHBTQ+-personen die Jehovah’s Getuigen zijn.	
homoit0000904	LHBTQ+-Mormonen		LHBTQ+-personen die lid zijn van de Mormoonse kerk.	
homoit0000386	LHBTQ+-Oosters-Orthodoxe Christenen		LHBTQ+-personen die lid zijn van de Oosters-Orthodoxe Christelijke Kerk.	
homoit0000912	LHBTQ+-oud-katholieken		afsplitsing van het roomskatholicisme, die het romeinse kerkcentralisme afwijst evenals het dogma van de pauselijke onfeilbaarheid en de onbevlekte ontvangenis	
homoit0001137	LHBTQ+-protestanten		LHBTQ+-personen die lid zijn van een Protestantse Kerk.	
homoit0000048	LHBTQ+-anglicanen		LHBTQ+-personen die Anglicaans zijn	
homoit0000097	LHBTQ+-baptisten			
homoit0000237	LHBTQ+-calvinisten		LHBTQ+-personen die calvinistisch zijn.	
homoit0000926	LHBTQ+-Quakers	LHBTQ+ Society of Friends||Quakers (LHBTQ+)	LGBTQ+-personen die Quaker zijn.	
			Christelijke kerk opgericht in 1968 door Troy Perry als een gastvrije spirituele ontmoetingsplaats voor LGBT-christenen; MCC is nu een internationale denominatie.	
homoit0002984	Protestantse aseksuele personen		Aseksuele personen die lid zijn van een Protestantse Kerk.	
homoit0000179	Protestantse biseksuele personen		Biseksuele personen die lid zijn van een Protestantse Kerk.	
homoit0000526	Protestantse homomannen		Homomannen die lid zijn van een Protestantse Kerk.	
homoit0002978	Protestantse intersekse personen		Intersekse personen die lid zijn van een Protestantse Kerk.	
homoit0000770	Protestantse lesbische vrouwen		Lesbische vrouwen die lid zijn van een Protestantse Kerk.	
homoit0001202	Protestantse queer personen		Queer personen die lid zijn van een Protestantse Kerk.	
homoit0001439	Protestantse transgender personen		Transgender personen die lid zijn van een Protestantse Kerk.	
homoit0001244	LHBTQ+-roomskatholieken		LHBTQ+-personen die lid zijn van de Rooms-Katholieke Kerk	
homoit0002986	Roomskatholieke aseksuele personen		Aseksuele personen die lid zijn van de rooms-katholieke kerk.	
homoit0000184	Roomskatholieke biseksuele personen		Biseksuele personen die lid zijn van de rooms-katholieke kerk.	
homoit0000532	Roomskatholieke homomannen		Homomannen die lid zijn van de rooms-katholieke kerk.	
homoit0002987	Roomskatholieke intersekse personen		Intersekse personen die lid zijn van de rooms-katholieke kerk.	
homoit0000776	Roomskatholieke lesbische vrouwen		Lesbische vrouwen die lid zijn van de rooms-katholieke kerk.	
homoit0001207	Roomskatholieke queer personen		Queer personen die lid zijn van de rooms-katholieke kerk.	
homoit0001444	Roomskatholieke transgender personen		Transgender personen die lid zijn van de rooms-katholieke kerk.	
			Christelijke kerk opgericht in 1968 door Troy Perry als een gastvrije spirituele ontmoetingsplaats voor LGBT-christenen; MCC is nu een internationale denominatie.	
homoit0001168	Queer christenen		Queer personen die christen zijn	
homoit0001401	Transgender christenen		Transgender personen die christen zijn	
homoit0000300	LHBTQ+-confucianisten		LHBTQ+-personen die confucianistisch zijn	
homoit0000633	LHBTQ+-hindustanen		LHBTQ+-personen die hindoe zijn.	
homoit0001032	LHBTQ+-moslims		LHBTQ+-personen die moslim zijn.	
homoit0002982	Aseksuele moslims		Biseksuele personen die moslim zijn	
homoit0000164	Biseksuele moslims		Biseksuele personen die moslim zijn	
homoit0000512	Homomoslims		Homomannen die moslim zijn.	
homoit0002976	Intersekse moslims		Intersekse personen die moslim zijn.	
homoit0000756	Lesbische moslims		Lesbische vrouwen die moslim zijn.	
homoit0001189	Queer Moslims		Queer personen die moslim zijn.	
homoit0001425	Transgender moslims		Transgender personen die moslim zijn.	
homoit0001069	LHBTQ+-paganisten		LHBTQ+-personen die lid zijn van polytheïstische religies of andere religies buiten de dominante cultuur die natuuraanbidding en/of het heilige vrouwelijke incorporeren, zoals Wicca, Druidendom, Heidendom, enz. Gebruik om LHBTQ+-personen te beschrijven die zichzelf identificeren als Paganistisch.	
homoit0002983	Aseksuele paganisten			
homoit0000168	Biseksuele paganisten		Biseksuele personen die lid zijn van polytheïstische religies of andere religies buiten de dominante cultuur die natuuraanbidding en/of het heilige vrouwelijke incorporeren, zoals Wicca, Druidendom, Heidendom, enz. Gebruik om biseksuele personen te beschrijven die zichzelf identificeren als Paganistisch.	
homoit0000516	Homopaganisten		Homomannen die lid zijn van polytheïstische religies of andere religies buiten de dominante cultuur die natuuraanbidding en/of het heilige vrouwelijke incorporeren, zoals Wicca, Druidendom, Heidendom, enz. Gebruik om homomannen te beschrijven die zichzelf identificeren als Paganistisch.	
